,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,average_room_size,floor_area_ratio,bedroom_bathroom_ratio,Seattle_dist_km,Redmond_dist_km,Redmond_Seattle_total_dist,population,land_area,pop_density,water_area,income,nearby_schools,log_bathrooms,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,log_lat,log_long,log_sqft_living15,log_sqft_lot15,log_average_room_size,log_floor_area_ratio,log_bedroom_bathroom_ratio,log_Seattle_dist_km,log_Redmond_dist_km,log_Redmond_Seattle_total_dist,log_population,log_land_area,log_pop_density,log_water_area,log_income
10,1400000.0,2,2.5,2770,8879,2.0,0,3,9,2770,0.0,47.5831,-122.193,2770,8882,615.5555555555555,0.31197206892668095,1.25,10.540466388445173,11.676614753943342,22.217081142388516,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,7.926602599181384,9.091444217032327,7.926602599181384,-inf,3.8624776561782284,,7.926602599181384,9.091782035852047,6.42252520240511,-1.1648416178509426,0.22314355131420976,2.3552217915123412,2.457588102680133,3.1008614138540866,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
11,1540000.0,2,2.75,4910,15139,1.0,0,4,10,2560,1.0,47.6444,-122.22,3980,15139,1033.6842105263158,0.3243278948411388,1.375,9.351781445782192,7.741620733433886,17.093402179216078,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.0116009116784799,8.499029220788566,9.625029474611878,7.847762537473608,0.0,3.863765099584117,,8.289037098278483,9.625029474611878,6.940884602742017,-1.1260002538233125,0.3184537311185346,2.2355668541129208,2.046611062765608,2.8386925515814405,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
12,1600000.0,1,2.5,3160,12824,1.0,2,4,9,1820,1.0,47.6151,-122.216,3390,11985,902.8571428571429,0.2464129756706176,2.5,8.619193153724291,9.588771524552516,18.20796467827681,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,8.058327306580958,9.459073694289389,7.506591780070841,0.0,3.8631499378223193,,8.128585200374497,9.391411146868485,6.80556433808559,-1.400746387708431,0.9162907318741551,2.1539914786385785,2.2605927810603283,2.901859118040721,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
13,1070000.0,1,1.75,1890,9466,2.0,0,3,8,1890,0.0,47.6144,-122.211,2180,12825,687.2727272727273,0.19966194802450876,1.75,8.98089669449865,9.402637612807066,18.383534307305716,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.5596157879354227,7.5443321080536885,9.155461710466193,7.5443321080536885,-inf,3.8631352364955243,,7.687080155783135,9.45915167003897,6.532731196375208,-1.6111296024125052,0.5596157879354227,2.195099731950198,2.2409902470230874,2.9114553893726796,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
14,1150000.0,1,2.5,2850,10474,1.0,0,4,8,1730,1.0,47.6218,-122.209,2820,10474,814.2857142857143,0.27210234867290434,2.5,9.263581328202116,8.684537278372215,17.948118606574333,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,7.955074273262696,9.256651274839433,7.455876687491824,0.0,3.8632906395883584,,7.944492163932159,9.256651274839433,6.702311304767329,-1.3015770015767367,0.9162907318741551,2.2260907263942435,2.1615441200206766,2.8874852964368056,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
15,1900000.0,1,2.5,2660,13367,2.0,2,3,10,2660,0.0,47.6501,-122.217,2660,13367,760.0,0.19899753123363506,2.5,9.859770974421014,7.242204211880245,17.10197518630126,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,7.886081401775745,9.500544261971474,7.886081401775745,-inf,3.8638847287338955,,7.886081401775745,9.500544261971474,6.633318433280377,-1.6144628601957283,0.9162907318741551,2.2884629405984285,1.9799256092171154,2.839193964808916,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
16,1210000.0,2,3.75,3250,10949,2.0,0,4,9,2940,1.0,47.639,-122.219,2340,15234,565.2173913043479,0.2968307608000731,1.875,9.151354586137863,7.997690293780939,17.1490448799188,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.3217558399823195,8.086410275323782,9.301003406873425,7.986164860332727,0.0,3.8636517535027264,,7.757906208351747,9.631285050932734,6.337210420514524,-1.2145931315496417,0.6286086594223741,2.213901910531124,2.0791527867167514,2.84194247992807,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
17,1310000.0,2,2.5,2770,8100,2.0,0,3,9,2770,0.0,47.6341,-122.208,2070,8100,615.5555555555555,0.3419753086419753,1.25,9.709052108591703,7.675695857063567,17.38474796565527,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,7.926602599181384,8.99961934066053,7.926602599181384,-inf,3.8635488913096347,,7.635303886259415,8.99961934066053,6.42252520240511,-1.073016741479146,0.22314355131420976,2.2730586574136407,2.038058954778849,2.8555932681246707,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
18,1970000.0,2,3.75,3940,13738,1.5,3,4,9,3940,0.0,47.6203,-122.212,2370,13320,685.2173913043479,0.2867957490173242,1.875,9.009999970430439,8.959562018920145,17.969561989350584,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.3217558399823195,8.27893600229198,9.527920994773828,8.27893600229198,-inf,3.863259140912875,,7.7706452341291765,9.49702194409438,6.529736147482721,-1.2489849924818475,0.6286086594223741,2.198335068338386,2.192721343975136,2.8886793259491874,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
19,1100000.0,1,2.5,2200,20000,1.0,1,3,7,1400,1.0,47.5809,-122.191,3050,11775,628.5714285714286,0.11,2.5,10.74408029753039,11.843054663951943,22.587134961482334,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,7.696212639346407,9.903487552536127,7.24422751560335,0.0,3.8624314202066343,,8.022896869601457,9.373733918884618,6.443449670851039,-2.2072749131897207,0.9162907318741551,2.3743549329020914,2.4717415914470156,3.1173804947023025,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
20,1230000.0,1,1.75,2200,14630,1.5,1,3,8,2200,0.0,47.6074,-122.213,2850,15803,800.0,0.15037593984962405,1.75,8.770537665798464,10.103641871567815,18.87417953736628,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.5596157879354227,7.696212639346407,9.59082949401417,7.696212639346407,-inf,3.862988211339255,,7.955074273262696,9.667955074409104,6.684611727667927,-1.8946168546677629,0.5596157879354227,2.171398111893521,2.3128959401967326,2.937794825971313,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
21,1580000.0,2,2.75,3650,20150,1.0,0,4,10,2360,1.0,47.6215,-122.224,3220,19800,768.421052631579,0.18114143920595532,1.375,8.159211269450816,9.5032151221732,17.662426391624017,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.0116009116784799,8.202482446576537,9.91095956737483,7.7664168980196555,0.0,3.8632843399326346,,8.077136638538454,9.893437216682626,6.644337828529987,-1.7084771207982918,0.3184537311185346,2.099147506148778,2.2516301752636245,2.871439580507214,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
22,1150000.0,2,2.25,2840,20242,1.0,0,3,8,2240,1.0,47.639,-122.216,2840,20372,668.2352941176471,0.1403023416658433,1.125,9.356031757457906,7.812680990412268,17.168712747870174,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.8109302162163288,7.951559331155252,9.915514932748847,7.7142311448490855,0.0,3.8636517535027264,,7.951559331155252,9.921916688004496,6.504640348218926,-1.9639556015935948,0.11778303565638346,2.236021243057547,2.0557481815669445,2.8430887010954335,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
23,1500000.0,2,3.25,3070,10375,2.0,0,3,10,2180,1.0,47.5862,-122.198,2500,11194,584.7619047619048,0.2959036144578313,1.625,10.100086177493258,11.520916708814665,21.621002886307924,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.1786549963416462,8.029432840581244,9.247154345098899,7.687080155783135,0.0,3.8625428032372295,,7.824046010856292,9.323133199451306,6.371204763977711,-1.2177215045176564,0.4855078157817008,2.312543956235888,2.444164227519729,3.073665198105984,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
24,1350000.0,2,2.0,2240,10296,1.0,0,5,8,2240,0.0,47.6177,-122.217,2500,10918,560.0,0.21756021756021757,1.0,8.589086201602498,9.42666429333403,18.015750494936526,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.6931471805599453,7.7142311448490855,9.239510749275963,7.7142311448490855,-inf,3.8632045408582614,,7.824046010856292,9.298168082341704,6.327936783729195,-1.525279604426877,0.0,2.1504923510129768,2.2435423005922703,2.8912464027792604,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
25,1190000.0,2,2.5,2710,14989,1.0,0,3,8,1720,1.0,47.6411,-122.207,3180,16624,602.2222222222222,0.18079925278537595,1.25,10.066979800688726,7.129372491797736,17.196352292486463,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,7.904703913873747,9.615071877730596,7.450079569807499,0.0,3.8636958340610033,,8.064636475774222,9.718602713339008,6.400626517097472,-1.7103679638568492,0.22314355131420976,2.309260741257613,1.9642232209876005,2.8446972853098798,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
26,2400000.0,2,3.25,4140,20734,1.0,1,3,10,3300,1.0,47.6344,-122.215,4020,20008,788.5714285714286,0.19967203626893026,1.625,9.228976673023773,8.058318140955267,17.287294813979038,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.1786549963416462,8.32845106681936,9.939530143883058,8.101677747454572,0.0,3.8635551892990017,,8.299037181613066,9.903887472557455,6.670222990215827,-1.6110790770636974,0.4855078157817008,2.2223481727067025,2.086704867369194,2.849971827880904,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
27,1410000.0,2,3.5,3410,10769,2.0,0,3,10,3410,0.0,47.6081,-122.198,2650,10058,620.0,0.3166496424923391,1.75,9.896987327635603,9.393098223069561,19.290085550705165,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.252762968495368,8.134467570277563,9.284426915328881,8.134467570277563,-inf,3.863002914827658,,7.882314918980268,9.21612361673191,6.429719478039138,-1.1499593450513184,0.5596157879354227,2.292230400488919,2.239975188007588,2.959591261884743,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
28,1900000.0,2,2.25,3120,16672,2.0,0,4,9,3120,0.0,47.6458,-122.219,3740,17853,734.1176470588235,0.1871401151631478,1.125,9.491920348581413,7.599311482808313,17.091231831389727,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.8109302162163288,8.045588280803528,9.721485944553093,8.045588280803528,-inf,3.8637944835081743,,8.226840890408578,9.789926840312962,6.598669297867203,-1.6758976637495655,0.11778303565638346,2.2504409471119935,2.0280576488210404,2.8385655736048094,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
29,1940000.0,2,2.25,3120,16672,2.0,0,4,9,3120,0.0,47.6458,-122.219,3740,17853,734.1176470588235,0.1871401151631478,1.125,9.491920348581413,7.599311482808313,17.091231831389727,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.8109302162163288,8.045588280803528,9.721485944553093,8.045588280803528,-inf,3.8637944835081743,,8.226840890408578,9.789926840312962,6.598669297867203,-1.6758976637495655,0.11778303565638346,2.2504409471119935,2.0280576488210404,2.8385655736048094,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
30,1500000.0,2,2.75,2930,25697,1.0,0,4,9,2310,1.0,47.6264,-122.226,3810,20681,616.8421052631579,0.11402109195625948,1.375,8.158195152716656,9.25835411036375,17.416549263080405,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.0116009116784799,7.982757702011113,10.154129532552147,7.745002803515839,0.0,3.863387229340261,,8.245384468120747,9.936970683352676,6.424613083964563,-2.1713718305410348,0.3184537311185346,2.0990229622464955,2.2255262909987654,2.8574208612783245,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
31,1420000.0,2,3.25,4020,4500,2.0,0,3,9,3120,1.0,47.6349,-122.204,3550,5775,765.7142857142857,0.8933333333333333,1.625,10.021176655389963,7.392208802003186,17.413385457393147,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.1786549963416462,8.299037181613066,8.411832675758411,8.045588280803528,0.0,3.8635656858598035,,8.174702882469461,8.661293535389994,6.640809105009534,-0.1127954941453444,0.4855078157817008,2.3047005194399177,2.000426580964684,2.857239189637459,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
32,1470000.0,2,2.5,3030,10189,1.0,0,3,9,2380,1.0,47.6367,-122.206,1940,10189,673.3333333333334,0.29737952694081854,1.25,9.95007760733971,7.3740444259699816,17.324122033309692,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,8.016317898503415,9.229063985974285,7.77485576666552,0.0,3.8636034725664445,,7.570443252057374,9.229063985974285,6.512240501727141,-1.2127460874708704,0.22314355131420976,2.297580350872718,1.9979663244710464,2.8520998675038394,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
33,1200000.0,2,2.25,2860,10702,2.0,0,3,10,2860,0.0,47.6451,-122.189,2890,10572,672.9411764705883,0.26723976826761353,1.125,11.481031600627551,5.799188065166415,17.280219665793965,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.8109302162163288,7.958576903813898,9.27818591887125,7.958576903813898,-inf,3.863779791654072,,7.969011781106478,9.26596427572418,6.511657920877573,-1.3196090150573516,0.11778303565638346,2.4406962475360334,1.757717918988621,2.8495624754359654,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
34,1050000.0,2,1.0,1330,9729,1.0,0,3,6,1330,0.0,47.6223,-122.208,2920,10353,443.3333333333333,0.1367046972967417,0.5,9.348439980892833,8.592933019034838,17.941372999927673,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.0,7.1929342212158,9.182866394975427,7.1929342212158,-inf,3.863301138926375,,7.979338895262328,9.245031611766112,6.09432193254769,-1.9899321737596283,-0.6931471805599453,2.235209482416759,2.1509401234717567,2.887109386585529,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
35,1970000.0,2,3.5,4370,8510,2.0,1,3,10,3610,1.0,47.5876,-122.204,2960,10347,794.5454545454545,0.5135135135135135,1.75,9.628130345353844,11.587773070964287,21.21590341631813,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.252762968495368,8.382518288089635,9.04899722156742,8.191463051326927,0.0,3.86257222309858,,7.992944547318106,9.24445190160495,6.677770195851211,-0.6664789334777841,0.5596157879354227,2.2646890579839263,2.4499504966090604,3.0547510615948115,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
36,1450000.0,2,3.5,2820,7809,2.0,0,3,10,2820,0.0,47.622,-122.195,2630,7904,512.7272727272727,0.36112178255858624,1.75,10.296621781937281,7.9947958234608265,18.29141760539811,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.252762968495368,7.944492163932159,8.963032193662675,7.944492163932159,-inf,3.8632948393367936,,7.874739125171811,8.975124239427704,6.2397440716937345,-1.0185400297305158,0.5596157879354227,2.3318158591014337,2.078790807931152,2.9064319665287277,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
37,1880000.0,2,3.25,3930,10929,2.0,0,3,10,3930,0.0,47.6259,-122.194,1780,9999,748.5714285714286,0.35959374142190503,1.625,10.459541885612417,7.606484799084683,18.0660266846971,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.1786549963416462,8.276394704863307,9.299175085676673,8.276394704863307,-inf,3.8633767309061025,,7.484368643286131,9.21024036697585,6.618166628259774,-1.0227803808133666,0.4855078157817008,2.3475146608910937,2.0290011465077806,2.8940331957938197,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
38,1430000.0,1,2.0,1890,12017,1.0,2,3,8,1890,0.0,47.6203,-122.21,2000,12210,630.0,0.15727719064658402,2.0,9.15709644715678,8.85826470319393,18.01536115035071,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.6931471805599453,7.5443321080536885,9.3940775929113,7.5443321080536885,-inf,3.863259140912875,,7.600902459542082,9.41001056710475,6.4457198193855785,-1.8497454848576116,0.6931471805599453,2.2145291466852615,2.1813508880070973,2.891224791201485,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
39,1160000.0,1,1.75,1640,10464,1.0,2,4,8,1640,0.0,47.5873,-122.205,2630,18872,596.3636363636364,0.15672782874617738,1.75,9.561294035888137,11.652815378398232,21.21410941428637,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.5596157879354227,7.402451520818244,9.25569607369698,7.402451520818244,-inf,3.8625659189154393,,7.874739125171811,9.845434621087511,6.390850609139764,-1.8532445528787358,0.5596157879354227,2.2577230773055774,2.4555478141976406,3.0546664987152297,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
40,1040000.0,2,1.75,1440,13296,1.0,0,4,8,1440,0.0,47.63399999999999,-122.204,3520,10802,384.0,0.10830324909747292,0.875,9.988035814325503,7.459475254412286,17.44751106873779,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.5596157879354227,7.272398392570047,9.49521851709523,7.272398392570047,-inf,3.8635467919710313,,8.166216268592143,9.287486581152837,5.950642552587727,-2.222820124525183,-0.13353139262452263,2.301387958146531,2.009485070510012,2.859197006311478,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
41,1490000.0,2,2.5,2420,18480,1.0,0,4,9,2420,0.0,47.6214,-122.227,3330,19910,537.7777777777778,0.13095238095238096,1.25,7.9379752036516855,9.677270719976356,17.61524592362804,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,7.791522819150732,9.824444345195674,7.791522819150732,-inf,3.8632822400385742,,8.110727582974489,9.898977397058243,6.287445422374458,-2.032921526044943,0.22314355131420976,2.0716582306033726,2.2697799111173285,2.868764772730549,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
42,1250000.0,2,2.5,3370,8113,2.0,0,3,9,3370,0.0,47.5812,-122.196,2470,8113,748.8888888888889,0.415382719092814,1.25,10.37258875683315,11.960861558955703,22.333450315788852,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.9162907318741551,8.122668023346407,9.001222992395064,8.122668023346407,-inf,3.862437725237734,,7.8119734296220225,9.001222992395064,6.618590626570134,-0.8785549690486576,0.22314355131420976,2.3391666301256726,2.4816397826299488,3.1060855687295343,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
43,1270000.0,2,3.0,3950,9520,1.0,0,3,9,2250,1.0,47.6363,-122.207,1890,9520,790.0,0.41491596638655465,1.5,9.8642151568508,7.460025842176853,17.32424099902765,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.0986122886681098,8.281470857895167,9.161150127785412,7.718685495198466,0.0,3.8635950756439166,,7.5443321080536885,9.161150127785412,6.672032945461067,-0.8796792698902434,0.4054651081081644,2.288913577956964,2.0095588783084435,2.8521067345363655,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
44,1650000.0,3,3.5,4010,16200,1.0,0,3,8,2090,1.0,47.6322,-122.216,3560,16200,616.9230769230769,0.24753086419753087,1.1666666666666667,9.073568977338683,8.27007924503971,17.34364822237839,30610,7.03,4354.1963015647225,1.61,254763.4276,9,1.252762968495368,8.296546520300614,9.692766521220475,7.644919344958857,0.0,3.863509003122516,,8.177515823846075,9.692766521220475,6.4247443433990234,-1.3962200009198606,0.15415067982725836,2.205365679269256,2.1126440912194018,2.853226342670226,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
45,1820000.0,1,2.25,3330,20053,2.0,0,3,9,3330,0.0,47.6395,-122.214,2870,20053,1024.6153846153845,0.16605994115593678,2.25,9.515498150311346,7.658214466093726,17.173712616405073,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.8109302162163288,8.110727582974489,9.906134047477034,8.110727582974489,-inf,3.8636622490499906,,7.962067308753666,9.906134047477034,6.932072586632843,-1.795406464502544,0.8109302162163288,2.252921853588015,2.035778858159656,2.843379878466699,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
46,1010000.0,1,1.0,1640,12855,1.5,0,5,6,1500,1.0,47.6169,-122.212,2190,11262,820.0,0.1275768183586153,1.0,8.944633309003946,9.240156195274011,18.18478950427796,30610,7.03,4354.1963015647225,1.61,254763.4276,9,0.0,7.402451520818244,9.46148811969999,7.313220387090301,0.0,3.8631877402416785,,7.691656822810547,9.329189505814563,6.709304340258298,-2.059036598881746,0.0,2.1910537221577404,2.2235587897611517,2.9005855031329135,10.329082031939459,1.9501867058225735,8.378895326116885,0.4762341789963717,12.448090658626228
